1	de	of, from, some, any	det, prep	[də, dy, de]					1. de From Latin dē.	[ ]	[ ]	[3]
1970	un événement	event_	nm	[evɛnmɑ͂]		• C'est un heureux événement. This is a happy occasion.	C'est un heureux événement.		1954. événement From Latin ēveniō + -ment.	[1]	[2]	[3]
1971	solitaire	solitary, lone, lonely	nadj(f)	[sɔlitɛʀ]		• Elle mène une vie solitaire. She led a solitary life.	Elle mène une vie solitaire.		1955. solitaire Borrowed from Latin sōlitārius. In Middle and Old French there existed the words soltain, soutain, inherited from Vulgar Latin *sōlitānus, from Late Latin sōlitāneus.	[1]	[2]	[3]
1972	le bâton	tick, club, baton	nm	[bɑtɔ͂]					1956. bâton From Old French baston, probably from a Vulgar Latin *bastō, bastōnis, itself a modification of Late Latin bastum, or possibly noun use of the verb *bastāre, from Ancient Greek βαστάζω (bastázō). Compare Italian bastone.	[ ]	[ ]	[3]
1973	la marge	margin	nf	[maʀʒ]					1957. marge From Latin margō, marginis.	[ ]	[ ]	[3]
1974	un héritage	heritage	nm	[eʀitaʒ]					1958. héritage héritier +‎ -age.	[ ]	[ ]	[3]
1975	ressembler	to look like, resemble	v	[ʀ(ə)sɑ͂ble]					1959. ressembler re- +‎ sembler. Compare Italian rassomigliare.	[ ]	[ ]	[3]
1976	le volontaire, la volontaire	volunteer; voluntary	nadj(f)	[vɔlɔ͂tɛʀ]		• Je veux un volontaire pour m'aider. I want a volunteer to help me. • Nous avons un bon groupe de volontaires. We have a good group of volunteers.	Je veux un volontaire pour m'aider. Nous avons un bon groupe de volontaires.		1960. volontaire From Middle French voluntaire, from late Old French voluntaire, borrowed from Latin voluntārius (“voluntary; volunteer”), from voluntās (“free will”), from volō, velle (“wish, intend”). Compare volontiers, inherited from a related word.	[1]	[2]	[3]
1977	énormément	enormously	adv	[enɔʀmemɑ͂]					1961. énormément énorme +‎ -ment	[ ]	[ ]	[3]
1978	la priorité	priority	nf	[pʀijɔʀite]						[ ]	[ ]	[ ]
1979	le mélange	mixing, mixture, blend	nm	[melɑ͂ʒ]					1963. mélange From Middle French mélange, meslange, from Old French meslance, meslinges (“set of diverse elements”), apparently a borrowing from Frankish *misklinga (“mix, mixture”), from Frankish *misklōn (“to mix”). Compare Old High German miscilunga, miskilunga, miskelunga (“mixture, assortment, combination, blend”).	[ ]	[ ]	[3]
1980	la rupture	the break, rupture	nf	[ʀyptyʀ]						[ ]	[ ]	[ ]
1981	le sel	salt	nm	[sɛl]		• Mets du sel sur ta viande. Put some salt on your meat.	Mets du sel sur ta viande.		1965. sel From Middle French sel, from Old French sel, from Latin sāl, salem, ultimately from Proto-Indo-European *seh₂l-.	[1]	[2]	[3]
1982	déménager	to move	v	[demenaʒe]		• Je vais déménager le mois prochain. I'm going to move next month. • Elle a déménagé de chez ses parents. She moved out of her parents' house. • Je déménage le mois prochain. I am moving next month.	Je vais déménager le mois prochain. Elle a déménagé de chez ses parents. Je déménage le mois prochain.			[1]	[2]	[ ]
1983	tester	to test	v	[tɛste]					1967. tester 1 test +‎ -er From Latin testor.	[ ]	[ ]	[3]
1984	le conducteur	driver, operator, conductor	nadj	[kɔ͂dyktœʀ]					1968. conducteur Borrowed from Latin conductor, conductorem, from condūcō (“lead, bring or draw together”), itself from con (“with, together”) + dūcō (“lead, guide”). Or from conduct +‎ -eur. Cf. also Old French conduitor.	[ ]	[ ]	[3]
1985	la trahison	betrayal, treachery, treason	nf	[tʀaizɔ͂]					1969. trahison From Old French traïson, from Latin traditio, traditionem. Equivalent to trahir +‎ -on. Doublet of tradition.	[ ]	[ ]	[3]
1986	le transfert	the transfer	nm	[tʀɑ͂sfɛʀ]					1970. transfert From the Latin verb transfero.	[ ]	[ ]	[3]
1987	débrouiller	to untangle, sort out, manage, get by	v	[debʀuje]					1971. débrouiller dé- +‎ brouiller	[ ]	[ ]	[3]
1988	la moyenne	average	nf	[mwajɛn]						[ ]	[ ]	[ ]
1989	moderne	modern	nadj(f)	[mɔdɛʀn]		• Sa maison est très moderne. Her house is very modern.	Sa maison est très moderne.		1973. moderne From Late Latin modernus (“recent, actual”), from the adverb modo (“recently, just now”).	[1]	[2]	[3]
1990	effacer	to erase, clean	v	[efase]						[ ]	[ ]	[ ]
1991	le positif	positive	nadj	[pozitif]						[ ]	[ ]	[ ]
1992	la publicité	advertising, advertisement, publicity	nf	[pyblisite]					1976. publicité From Medieval Latin pūblicitātem, accusative singular of pūblicitās, from Latin pūblicus (“public, general”).	[ ]	[ ]	[3]
1993	un environnement	environment	nm	[ɑ͂viʀɔnmɑ͂]					1977. environnement environner +‎ -ment	[ ]	[ ]	[3]
1994	médias	media	nmpl	[medja]						[ ]	[ ]	[ ]
1995	le scandale	scandal, uproar	nm	[skɑ͂dal]						[ ]	[ ]	[ ]
1996	le vendeur	salesman, seller	nm	[vɑ͂dœʀ, -øz]					1980. vendeur vendre +‎ -eur, or from Old French *vendour, vendeor from Latin venditor, venditōrem.	[ ]	[ ]	[3]
1997	invisible	invisible	adj(f)	[ɛ͂vizibl]		• Ce sera invisible. It'll be invisible.	Ce sera invisible.			[1]	[2]	[ ]
1998	la tragédie	tragedy	nf	[tʀaʒedi]		• C'est une tragédie. This is a tragedy. • Ce fut une tragédie. It was a tragedy.	C'est une tragédie. Ce fut une tragédie.			[1]	[2]	[ ]
1999	une issue	the exit, outcome	nf	[isy]		• J'ai trouvé une issue. I found a way out.	J'ai trouvé une issue.			[1]	[2]	[ ]
2000	voter	to vote	v	[vɔte]						[ ]	[ ]	[ ]
2001	probable	probable, likely	adj(f)	[pʀɔbabl]		• Ça semble probable. It seems likely.	Ça semble probable.		1985. probable From Latin probābilis.	[1]	[2]	[3]
2002	la destruction	destruction	nf	[dɛstʀyksjɔ͂]					1986. destruction Old French destrucion, from Latin destructio.	[ ]	[ ]	[3]
2003	négocier	to negotiate	v	[negɔsje]					1987. négocier Borrowed from Latin negōtiārī, present active infinitive of negōtior.	[ ]	[ ]	[3]
2004	aimable	pleasant, kind, nice	adj(f)	[ɛmabl]					1988. aimable Inherited from Latin amābilis.	[ ]	[ ]	[3]
2005	un avril	April	nm	[avʀil]		• Mai vient après avril. May comes after April.	Mai vient après avril.		1989. avril From Old French avril, from Latin Aprīlis.	[1]	[2]	[3]
2006	la connerie	crap, bullsh*t, stupidity	nf	[kɔnʀi]					1990. connerie con +‎ -erie, in almost identical semantic cognate and lexical connection to English cuntery.	[ ]	[ ]	[3]
2007	le saut	jump, leap	nm	[so]					1991. saut From Latin saltus.	[ ]	[ ]	[3]
2008	quinze	fifteen	det,nmi	[kɛ͂z]		• Le livre coûte quinze dollars. The book costs fifteen dollars.	Le livre coûte quinze dollars.		1992. quinze From Middle French quinze, from Old French, from Latin quīndecim.	[1]	[2]	[3]
2009	le leader, la leader	leader	nm,nf	[lidœʀ]					1993. leader Borrowed from English leader.	[ ]	[ ]	[3]
2010	le séjour	the stay	nm	[seʒuʀ]		• Notre séjour a été très agréable. Our stay has been very pleasant.	Notre séjour a été très agréable.		1994. séjour Deverbal of séjourner.	[1]	[2]	[3]
2011	le marin, la marin	sea, marine, sailor	nadj	[maʀɛ͂]					1995. marin From Middle French marin, from Old French marin, from Latin marīnus.	[ ]	[ ]	[3]
2012	la sensation	sensation	nf	[sɑ͂sasjɔ͂]		• Je connais cette sensation. I know the feeling. • Ce fut une sensation merveilleuse. It was a wonderful feeling.	Je connais cette sensation. Ce fut une sensation merveilleuse.		1996. sensation From Medieval Latin sensationem, accusative of sensatio, from Latin sensus.	[1]	[2]	[3]
2013	une exception	exception	nf	[ɛksɛpsjɔ͂]					1997. exception Borrowed from Latin exceptiō.	[ ]	[ ]	[3]
2014	sien	his, hers	nadj	[sjɛ͂, sjɛn]					1998. sien Ultimately from Latin suus.	[ ]	[ ]	[3]
2015	la possession	possession, ownership	nf	[pɔsesjɔ͂]					1999. possession From Latin possessionem (nominative of possessio)	[ ]	[ ]	[3]
2016	le motif	motive, purpose	nm	[mɔtif]					2000. motif From Late Latin mōtivus.	[ ]	[ ]	[3]
2017	le serveur	waiter, server	nm	[sɛʀvœʀ]					2001. serveur servir +‎ -eur. Cf. also Old French serveor, Late Latin servitor.	[ ]	[ ]	[3]
2018	la prière	prayer	nf	[pʀijɛʀ]					2002. prière From Old French priere, proiere, from Medieval Latin or Late Latin precāria, feminine of Latin precārius (“obtained by entreaty”), from precor, precārī (“beg, entreat”).	[ ]	[ ]	[3]
2019	protégé	protected, protégé	nadj	[pʀɔteʒe]						[ ]	[ ]	[ ]
2020	baisser	to lower	v	[bese]					2004. baisser From Old French baissier, from Vulgar Latin *bassiāre, from Late Latin bassus.	[ ]	[ ]	[3]
2021	abattre	to pull down, kill, beat	v	[abatʀ]					2005. abattre From Middle French abattre, from Old French abatre, from Vulgar Latin *abbatere, present active infinitive of *abbatō, *abbatuō, from Latin battuō, ultimately from Gaulish.	[ ]	[ ]	[3]
2022	une association	association	nf	[asɔsjasjɔ͂]					2006. association From associer.	[ ]	[ ]	[3]
2023	le poing	fist, punch	nm	[pwɛ͂]					2007. poing From Old French poing (“hand”), from Latin pugnus, from Proto-Italic *pugnos, from Proto-Indo-European *puǵnos, *puḱnos, from *pewǵ-, *peuḱ- (“prick, punch”)	[ ]	[ ]	[3]
2024	le producteur	producer	nadj	[pʀɔdyktœʀ, -tʀis]					2008. producteur Borrowed from Latin productor, from productus.	[ ]	[ ]	[3]
2025	une écriture	the writing	nf	[ekʀityʀ]					2009. écriture From Old French and Middle French escriture, from Latin scrīptūra (“a writing, scripture”), from scrīptum, the supine of scrībō (“I write”).	[ ]	[ ]	[3]
2026	craindre	to fear, be afraid of	v	[kʀɛ͂dʀ]					2010. craindre From Middle French, from Old French criembre, criendre (later creindre), from Classical Latin tremere, present active infinitive of tremō, later altered into a regional Gallo-Romance Vulgar Latin form *cremere, with the initial c- under the influence of the Celtic root *krit- (Breton kridien, Scottish Gaelic crith)[1], ultimately from Proto-Indo-European *krey- (Latin tremō ultimately derives from Proto-Indo-European *trem- (“to tremble”)). Compare the similar Occitan crénher.	[ ]	[ ]	[3]
2027	la vallée	valley	nf	[vale]					2011. vallée From Latin vallis.	[ ]	[ ]	[3]
2028	le règlement	rule, regulation	nm	[ʀɛgləmɑ͂]					2012. règlement régler +‎ -ment	[ ]	[ ]	[3]
2029	net	clear; Internet	adj,nm	[nɛt]					2013. net From Old French net, inherited from Latin nitidus (“shiny”) through a contracted Vulgar Latin form *nittus. Doublet of nitide, a borrowing.	[ ]	[ ]	[3]
2030	précisément	precisely	adv	[pʀesizemɑ͂]						[ ]	[ ]	[ ]
2031	la morale	ethics; moral	nf	[mɔʀal]						[ ]	[ ]	[ ]
2032	immense	immense	adj(f)	[i(m)mɑ͂s]		• Ce fut un immense succès. It was a huge success.	Ce fut un immense succès.			[1]	[2]	[ ]
2033	informer	to inform	v	[ɛ͂fɔʀme]					2017. informer Borrowed from Latin īnfōrmō, īnfōrmāre.	[ ]	[ ]	[3]
2034	le chapitre	chapter	nm	[ʃapitʀ]					2018. chapitre From Old French chapitre, from Late Latin capitulum (“little head”), diminutive of Latin caput (“head”) (whence French chief). It was likely a semi-learned term, as it did not undergo all the normal sound changes from Latin[1]. Doublet of capitule and capitoul.	[ ]	[ ]	[3]
2035	le potentiel	potential	nadj	[pɔtɑ͂sjɛl]		• Vous avez tellement de potentiel. You have so much potential.	Vous avez tellement de potentiel.			[1]	[2]	[ ]
2036	une audition	hearing, examination, audition	nf	[odisjɔ͂]					2020. audition Borrowed from Latin auditio, auditionem.	[ ]	[ ]	[3]
2037	confirmer	to confirm	v	[kɔ͂fiʀme]		• Je peux le confirmer. I can confirm that.	Je peux le confirmer.		2021. confirmer Middle French confermer, from Latin cōnfirmō.	[1]	[2]	[3]
2038	la capacité	capacity, ability	nf	[kapasite]					2022. capacité From Old French, from Latin capācitās.	[ ]	[ ]	[3]
2039	le fruit	fruit	nm	[fʀɥi]					2023. fruit From Middle French fruict, alteration of Old French fruit, from Latin frūctus (“enjoyment, proceeds, profits, produce, income”), a derivative of fruor (“have the benefit of, to use, to enjoy”), from Proto-Indo-European *bʰrug- (“to make use of, to have enjoyment of”).	[ ]	[ ]	[3]
2040	le chaos	chaos	nm(pl)	[kao]					2024. chaos Borrowed from Latin chaos, from Ancient Greek χάος (kháos).	[ ]	[ ]	[3]
2041	éclater	to burst, explode	v	[eklate]		• La guerre pourrait éclater à tout moment. War may break out at any moment. • Une révolution a éclaté au Mexique. A revolution broke out in Mexico.	La guerre pourrait éclater à tout moment. Une révolution a éclaté au Mexique.		2025. éclater From Old French esclater, from Frankish *slaitan.	[1]	[2]	[3]
2042	un acier	steel	nm	[asje]					2026. acier From Late Latin aciarium, from Latin acies. Compare Catalan acer, Galician aceiro, Italian acciaio, Occitan acièr, Portuguese aço, Spanish acero.	[ ]	[ ]	[3]
2043	le cri	the shout, cry	nm	[kʀi]					2027. cri Since the Middle Ages, deverbal form of crier.	[ ]	[ ]	[3]
2044	la population	population	nf	[pɔpylasjɔ͂]					2028. population Borrowed from Late Latin populatio, populationis, from Latin populus.	[ ]	[ ]	[3]
2045	effectivement	effectively	adv	[efɛktivmɑ͂]					2029. effectivement From effectif +‎ -ment.	[ ]	[ ]	[3]
2046	regretter	to regret	v	[ʀ(ə)gʀete]		• J'espère ne pas regretter ça. I hope I don't regret this.	J'espère ne pas regretter ça.		2030. regretter From Middle French regretter, regreter, from Old French regreter (“to lament”), from re- (“intensive prefix”) +‎ greter (“to weep”), from Frankish *grātan (“to weep, mourn, lament”), from Proto-Germanic *grētaną (“to weep”) and Frankish *greotan (“to cry, weep”), from Proto-Germanic *greutaną (“to weep, cry”), from Proto-Indo-European *ghrew- (“to weep, be sad”). Akin to Middle High German grāzan (“to cry”), Old English grǣtan (“to weep, greet”), Old English grēotan (“to weep, lament”), Old Norse gráta (“to weep, groan”), Gothic 𐌲𐍂𐌴𐍄𐌰𐌽 (grētan, “to weep”). More at greet.	[1]	[2]	[3]
2047	proposer	to propose	v	[pʀɔpoze]					2031. proposer From Old French proposer, borrowed from Latin propono, proponere, altered based on French poser.	[ ]	[ ]	[3]
2048	le panneau	sign, notice, panel	nm	[pano]					2032. panneau From Old French panel, inherited from Vulgar Latin *pannellus. Doublet of panel.	[ ]	[ ]	[3]
2049	légal	legal, lawful	adj	[legal, o]		• C'est parfaitement légal. This is perfectly legal.	C'est parfaitement légal.		2033. légal Borrowed from Latin lēgālis. Doublet of loyal.	[1]	[2]	[3]
2050	la construction	construction, building	nf	[kɔ͂stʀyksjɔ͂]		• Le bâtiment est en construction. The building is under construction. • Une nouvelle rue est en construction. A new road is under construction. • Le nouveau pont est en construction. The new bridge is under construction.	Le bâtiment est en construction. Une nouvelle rue est en construction. Le nouveau pont est en construction.		2034. construction Borrowed from Latin cōnstructiō, cōnstructiōnem.	[1]	[2]	[3]
2051	la boue	mud	nf	[bu]					2035. boue Borrowed from Gaulish *bawa[1].	[ ]	[ ]	[3]
2052	rarement	rarely, seldom	adv	[ʀɑʀmɑ͂]		• Je le vois rarement. I seldom see him. • Ça arrive rarement. That rarely happens. • Mes enfants vont rarement dehors. My children rarely go outside. • Il vérifie rarement sa monnaie. He seldom counts his change. • J'ai rarement du temps pour lire. I can seldom find time for reading.	Je le vois rarement. Ça arrive rarement. Mes enfants vont rarement dehors. Il vérifie rarement sa monnaie. J'ai rarement du temps pour lire.		2036. rarement rare +‎ -ment	[1]	[2]	[3]
2053	la combinaison	combination	nf	[kɔ͂binɛzɔ͂]					2037. combinaison From the verb combiner +‎ -aison, modeled after or borrowed from Late Latin combīnātiō.	[ ]	[ ]	[3]
2054	le franc	frank; franc (money)	adj,adv,adj,nm	[fʀɑ͂]		• Je suis simplement franc. I'm just being honest.	Je suis simplement franc.		2038. franc 1 From Middle French, from Old French franc (“free, genuine, sincere”), from Late Latin Franc (“a Frank”), from Frankish *Frank (“a Frank”), a name probably taken from Proto-Germanic *frankô, *frakkōn (“spear”), from Proto-Indo-European *prAng-, *prAgn- (“pole, stalk”). Cognate with Old Norse frakka (“javelin, throwing spit”), Old English franca (“javelin, lance”). From Middle French, from Medieval Latin Franc (“a Frank”), from Frankish *Frank (“a Frank”) (see 1). Compare also Old High German Franko (“a Frank”), Old English Franca (“a Frank”). See also Feringhee.	[1]	[2]	[3]
2055	la plante	plant	nf	[plɑ͂t]					2039. plante Borrowed from Medieval Latin planta. Doublet of clan.	[ ]	[ ]	[3]
2056	une apparence	appearance	nf	[apaʀɑ͂s]					2040. apparence Borrowed from Latin apparentia.	[ ]	[ ]	[3]
2057	le menu	menu, slender, slim, minor	adv,nadj	[məny]					2041. menu From Middle French menu, from Old French menu, from Latin minūtus (“minute, tiny”). Doublet of minute.	[ ]	[ ]	[3]
2058	le luxe	luxury	nm	[lyks]					2042. luxe Borrowed from Latin luxus.	[ ]	[ ]	[3]
2059	un essentiel	essential	nadj	[esɑ͂sjɛl]		• C'est essentiel. That is essential.	C'est essentiel.		2043. essentiel From Late Latin essentialis	[1]	[2]	[3]
2060	maintenir	to maintain	v	[mɛ͂t(ə)niʀ]					2044. maintenir From Old French maintenir, from Vulgar Latin, Late Latin manūteneō, manūtenēre (“I support”), from Latin manū (“with the hand”) + teneō (“I hold”). Equivalent to main +‎ tenir. Compare Spanish mantener, Portuguese manter, Italian mantenere.	[ ]	[ ]	[3]
2061	stable	stable	adj(f)	[stabl]					2045. stable Borrowed from Latin stabilis. Replaced Middle French, Old French estable, an earlier borrowing from the same Latin source.	[ ]	[ ]	[3]
2062	le satellite	satellite	nm	[satelit]					2046. satellite Borrowed from Latin satellitem (accusative singular of satelles).	[ ]	[ ]	[3]
2063	la branche	branch	nf	[bʀɑ͂ʃ]					2047. branche From Old French branche, from Late Latin branca, possibly of Gaulish origin.	[ ]	[ ]	[3]
2064	une autoroute	motorway, highway, freeway	nf	[otoʀut]		• Cette autoroute nous fait gagner beaucoup de temps. This highway saves us a lot of time.	Cette autoroute nous fait gagner beaucoup de temps.		2048. autoroute auto- +‎ route	[1]	[2]	[3]
2065	rembourser	to reimburse, pay back, pay off, repay	v	[ʀɑ͂buʀse]		• Je dois rembourser la dette. I must repay the debt. • Tu dois rembourser tes dettes. You must repay your debts.	Je dois rembourser la dette. Tu dois rembourser tes dettes.			[1]	[2]	[ ]
2066	le transport	transportation	nm	[tʀɑ͂spɔʀ]						[ ]	[ ]	[ ]
2067	la statue	statue	nf	[staty]						[ ]	[ ]	[ ]
2068	le principe	principle	nm	[pʀɛ͂sip]						[ ]	[ ]	[ ]
2069	la couronne	crown, wreath	nf	[kuʀɔn]					2053. couronne From Old French corone, inherited from Latin corōna, from Ancient Greek κορώνη (korṓnē).	[ ]	[ ]	[3]
2070	subir	to undergo, be subjected to, suffer	v	[sybiʀ]					2054. subir Borrowed from Latin subire, present active infinitive of subeo (“approach”).	[ ]	[ ]	[3]
2071	le sec	dry	adj,adv,nm	[sɛk]					2055. sec From Old French sec, from Latin siccus (“dry”), from Proto-Indo-European *seyk-.	[ ]	[ ]	[3]
2072	accuser	to accuse	v	[akyze]					2056. accuser From Middle French accuser, from Old French acuser, accuser, borrowed from Latin accūsāre, present active infinitive of accūsō.	[ ]	[ ]	[3]
2073	la goutte	the drop (of one liquid)	nf	[gut]					2057. goutte Middle French goutte < Old French gote, from Latin gutta. The second t was added back in Middle French to reflect the original Latin spelling.	[ ]	[ ]	[3]
2074	la colline	hill	nf	[kɔlin]		• L'école est sur la colline. The school is on the hill. • La maison est sur la colline. The house is on the hill.	L'école est sur la colline. La maison est sur la colline.		2058. colline From Italian collina.	[1]	[2]	[3]
2075	la revanche	revenge; return	nf	[ʀ(ə)vɑ͂ʃ]		• J'aurai ma revanche. I'll get my revenge.	J'aurai ma revanche.		2059. revanche Deverbal of revancher.	[1]	[2]	[3]
2076	le trente	thirty	det,nmi	[tʀɑ͂t]		• Tu me dois trente dollars. You owe me thirty bucks. • Il était dans l'armée pendant trente ans. He was in the army for thirty years. • Compte jusque trente. Count to thirty. • Cela devrait prendre environ trente minutes. That should take about thirty minutes. • J'ai vécu ici pendant trente ans. I have lived here for thirty years.	Tu me dois trente dollars. Il était dans l'armée pendant trente ans. Compte jusque trente. Cela devrait prendre environ trente minutes. J'ai vécu ici pendant trente ans.		2060. trente From Old French trente, from Latin trīgintā.	[1]	[2]	[3]
2077	une aile	wing, sail, blade	nf	[ɛl]					2061. aile 1 From Middle French aisle, from Old French aile, from Latin āla (“wing [of animals]”). Verb form of ailer.	[ ]	[ ]	[3]
2078	le bienvenu	welcome	nadj	[bjɛ͂v(ə)ny]		• Tu seras toujours bienvenu ici. You'll always be welcome here. • Tous sont bienvenus. All are welcomed.	Tu seras toujours bienvenu ici. Tous sont bienvenus.		2062. bienvenu Old French; literally bien (“well”) +‎ venu (“come”), from Vulgar Latin *bene venutus, presumably a calque of a Frankish term, from Proto-Germanic *weljakwumô (“comer, welcome guest”), from which many modern Germanic forms, as in English welcome.	[1]	[2]	[3]
2079	hélas	alas	intj	[elɑs]					2063. hélas 1 From Old French elas, variant of a las, from a (“ah”) + las, from Latin lassus (“weary”). See héler.	[ ]	[ ]	[3]
2080	la résistance	resistance	nf	[ʀezistɑ͂s]						[ ]	[ ]	[ ]
2081	la prime	free gift, premium, bonus	nadj(f),nf	[pʀim]					2065. prime From the feminine of Old French prim, prin, from Latin prīmus, from earlier prīsmos < *prīsemos < Proto-Italic *priisemos.	[ ]	[ ]	[3]
2082	littéralement	literally	adv	[liteʀalmɑ͂]					2066. littéralement littéral +‎ -ment	[ ]	[ ]	[3]
2083	fédéral	federal	nadj	[fedeʀal, o]						[ ]	[ ]	[ ]
2084	un engagement	agreement, commitment	nm	[ɑ͂gaʒmɑ͂]					2068. engagement engager +‎ -ment.	[ ]	[ ]	[3]
2085	le médicament	medicine, drug, medication	nm	[medikamɑ͂]		• Je dois prendre des médicaments. I have to take medicine. • Prenez le médicament trois fois par jour. Take the medicine three times a day. • Prends ce médicament après chaque repas. Take this medicine after each meal. • Prenez ce médicament avant chaque repas. Take this medicine before each meal.	Je dois prendre des médicaments. Prenez le médicament trois fois par jour. Prends ce médicament après chaque repas. Prenez ce médicament avant chaque repas.		2069. médicament Borrowed from Latin medicamentum.	[1]	[2]	[3]
2086	le symbole	symbol	nm	[sɛ͂bɔl]					2070. symbole Borrowed from Latin symbolum, itself a borrowing from Ancient Greek.	[ ]	[ ]	[3]
2087	un avertissement	warning	nm	[avɛʀtismɑ͂]					2071. avertissement From avertir +‎ -ment.	[ ]	[ ]	[3]
2088	le réalisateur	director	nadj	[ʀealizatœʀ, -tʀis]					2072. réalisateur réaliser +‎ -ateur	[ ]	[ ]	[3]
2089	douter	to doubt	v	[dute]					2073. douter Inherited from Latin dubitāre, present active infinitive of dubitō.	[ ]	[ ]	[3]
2090	douloureux	painful, grievous, distressing	adj(pl)	[duluʀø, -øz]		• Mes yeux sont douloureux. My eyes are sore. • Je savais que ce serait douloureux. I knew it would be painful. • Tout mon corps est douloureux. My whole body is sore. • Mes pieds sont douloureux. My feet are sore.	Mes yeux sont douloureux. Je savais que ce serait douloureux. Tout mon corps est douloureux. Mes pieds sont douloureux.		2074. douloureux From Middle French douloureux, from Old French dolerous and its variants, from Late Latin dolōrōsus, from Latin dolor.	[1]	[2]	[3]
2091	louer	to rent, praise	v	[lwe]		• Cette maison est à louer. That house is for rent. • J'ai dû louer une voiture. I had to rent a car. • Chacun loue le garçon. Everyone praises the boy. • Elle loue une chambre à un étudiant. She rents a room to a student.	Cette maison est à louer. J'ai dû louer une voiture. Chacun loue le garçon. Elle loue une chambre à un étudiant.		2075. louer 1 From Old French, from Latin locāre, present active infinitive of locō. From Middle French louer, from Old French, from Latin laudāre, present active infinitive of laudō.	[1]	[2]	[3]
2092	un impact	impact	nm	[ɛ͂pakt]					2076. impact From Latin, see above.	[ ]	[ ]	[3]
2093	le chagrin	grief, sorrow,	adj,nm	[ʃagʀɛ͂]		• Mon cœur était rempli de chagrin. My heart was filled with sorrow.	Mon cœur était rempli de chagrin.		2077. chagrin From chagriner, perhaps from Frankish gram, akin to German Gram[1]	[1]	[2]	[3]
2094	révéler	to reveal	v	[ʀevele]		• Il lui a révélé son secret. He revealed the secret to her. • Elle nous a révélé son secret. She revealed her secret to us. • Elle lui a révélé le secret. She revealed the secret to him.	Il lui a révélé son secret. Elle nous a révélé son secret. Elle lui a révélé le secret.		2078. révéler From Latin revelare.	[1]	[2]	[3]
2095	le juin	June	nm	[ʒɥɛ͂]		• Ma fille va se marier en juin. My daughter is getting married in June.	Ma fille va se marier en juin.		2079. juin From Old French juin, from Latin iūnius.	[1]	[2]	[3]
2096	téléphoner	to telephone, phone, call	v	[telefɔne]		• Si vous voulez, vous pouvez me téléphoner. If you want, you can phone me. • Il m'a téléphoné à minuit. He rang me up at midnight. • Je lui ai téléphoné. I called him up.	Si vous voulez, vous pouvez me téléphoner. Il m'a téléphoné à minuit. Je lui ai téléphoné.			[1]	[2]	[ ]
2097	une excellence	excellence	nf	[ɛkselɑ͂s]						[ ]	[ ]	[ ]
2098	remarquer	to remark; to notice, point out	v	[ʀ(ə)maʀke]		• Elle a été la première à le remarquer. She was the first one to notice him.	Elle a été la première à le remarquer.		2082. remarquer re- +‎ marquer	[1]	[2]	[3]
2099	la pension	pension; room and board, boarding school	nf	[pɑ͂sjɔ͂]		• Elle vit avec une petite pension. She lives on a small pension.	Elle vit avec une petite pension.		2083. pension From Old French pension, panssion, borrowed from Latin pēnsiō, pēnsiōnem (“payment, rent”), from pensus, the past participle of pendō (“weigh, pay”).	[1]	[2]	[3]
2100	roue_	wheel	nf	[ʀu]						[ ]	[ ]	[ ]
2101	un arrangement	arrangement, layout, order, agreement	nm	[aʀɑ͂ʒmɑ͂]					2085. arrangement arranger +‎ -ment	[ ]	[ ]	[3]
2102	la routine	routine	nf	[ʀutin]					2086. routine From French route (“road, route”), and Old French -ine: a suffix for diminutive purpose	[ ]	[ ]	[3]
2103	la poignée	handful, fistful, handle	nf	[pwaɲe]		• Seuls une poignée de gens sont au fait. Only a handful of people know the fact.	Seuls une poignée de gens sont au fait.		2087. poignée From poing +‎ -ée.	[1]	[2]	[3]
2104	le local	local	nadj	[lɔkal, o]					2088. local Borrowed from Late Latin locālis, from Latin locus	[ ]	[ ]	[3]
2105	le légitime, la légitime	legitimate	nadj(f)	[leʒitim]					2089. légitime Borrowed from Latin lēgitimus.	[ ]	[ ]	[3]
2106	un hélicoptère	helicopter	nm	[elikɔptɛʀ]		• C'est votre hélicoptère? Is it your helicopter ?	C'est votre hélicoptère?		2090. hélicoptère From Ancient Greek ἕλιξ (hélix, “spiral”) + πτερόν (pterón, “wing”).	[1]	[2]	[3]
2107	filmer	to film, shoot	v	[filme]					2091. filmer film +‎ -er	[ ]	[ ]	[3]
2108	un octobre	October	nm	[ɔktɔbʀ]		• C'est le trois octobre. It's the third of October. • Je vous verrai en octobre. I'll see you in October. • Je vais me marier en octobre. I'll be getting married in October.	C'est le trois octobre. Je vous verrai en octobre. Je vais me marier en octobre.		2092. octobre From Old French octobre, borrowed from Latin octōber, octōbrem. Replaced the inherited Old French uitovre. Compare also the Old French form witembre from the Vulgar Latin variant octember.	[1]	[2]	[3]
2109	une obscurité	darkness	nf	[ɔpskyʀite]		• Il avait peur de l'obscurité. He was afraid of the dark. • Un chien peut voir dans l'obscurité. A dog can see in the dark. • Je vis une forme dans l'obscurité. I saw a shape in the dark.	Il avait peur de l'obscurité. Un chien peut voir dans l'obscurité. Je vis une forme dans l'obscurité.		2093. obscurité From Latin obscūritās. Surface analysis: obscure (“dark”) +‎ -ité (“-ity”).	[1]	[2]	[3]
2110	le domicile	home, place of residence	nm	[dɔmisil]					2094. domicile Borrowed from Latin domicilium.	[ ]	[ ]	[3]
